work_id,track_id
5171095,2094890
5171098,2017698
5171098,2027954
5171307,2020453
5171307,2021270
5171315,1956398
5171315,2020459
5171318,2020461
5171318,2020464
5171324,1955520
5171324,1955521
5171324,1955522
5171324,1955523
5171328,1957280
5171328,2020463
5171367,2051832
5171367,2051835
5171380,2051845
5171380,2051847
5171459,1954252
5171459,1960881
5171490,1960911
5171490,2017623
5171537,1960084
5171537,1961893
5171540,1960087
5171540,2091433
5171540,2333476
5171540,2348862
5171547,1967236
5171547,2021305
5171559,1957482
5171559,2095160
5171614,1954284
5171614,2347506
5171677,1954955
5171677,2090088
5171985,2073508
5171985,2074877
5171994,1953410
5171994,2074738
5172072,1978095
5172072,1978098
5172073,1978096
5172073,1978100
5172150,1957186
5172150,2382872
5172150,2565994
5172179,2020465
5172179,2021261
5172191,2021238
5172191,2021243
5172192,1956403
5172192,1956405
5172192,2021239
5172192,2021258
5172192,2021282
5172199,1957287
5172199,2021246
5172215,1956387
5172215,2022063
5172220,1956392
5172220,2022059
5172222,1956394
5172222,2022061
5172235,2051849
5172235,2051851
5172312,1964371
5172312,1965203
5172348,1961745
5172348,2093128
5172368,2027041
5172368,2088782
5172541,1957549
5172541,1975402
5172542,1957550
5172542,1975398
5172547,1957555
5172547,1963086
5172549,1957557
5172549,1975399
5172572,1958402
5172572,1975624
5172613,1956690
5172613,2333256
5172695,1956750
5172695,1975874
5172733,1965550
5172733,1965663
5172738,1965556
5172738,2335297
5173047,1957234
5173047,1968514
5173082,1982068
5173082,1989899
5173083,1982069
5173083,1989900
5173087,1982076
5173087,1989904
5173089,1982066
5173089,1989906
5173090,1982073
5173090,1989907
5173091,1982070
5173091,1989908
5173094,1982072
5173094,1989911
5173095,1982075
5173095,1989912
5173219,1985936
5173219,5971426
5173252,1983741
5173252,2379155
5173253,1983742
5173253,2379156
5173254,1983743
5173254,2379157
5173268,1984462
5173268,1984468
5173268,1988463
5173268,1989233
5173268,1989234
5173289,1984483
5173289,5822965
5173292,1984486
5173292,2376664
5173295,1984489
5173295,2376669
5173350,1981493
5173350,2095135
5173350,6074461
5173350,10083244
5173410,1983807
5173410,1990912
5173411,1981236
5173411,1989362
5173413,1981245
5173413,1989364
5173417,1981233
5173417,1989368
5173418,1981241
5173418,1989369
5173419,1981225
5173419,1989370
5173614,1993532
5173614,6263285
5173635,1993553
5173635,6263283
5173695,1988760
5173695,6191746
5173696,1988761
5173696,6191745
5173701,1988766
5173701,5823338
5173701,5971447
5173701,5979375
5173701,6191038
5173701,6206022
5173817,2093586
5173817,6053085
5173823,2090437
5173823,2347357
5173826,1990550
5173826,2073878
5173826,2087276
5173826,2091319
5173826,2094721
5173828,2091935
5173828,2092878
5173854,1990578
5173854,6011264
5173859,1991343
5173859,2348857
5173881,2199642
5173881,6034406
5174060,1989607
5174060,1989623
5174104,1992874
5174104,6192329
5174104,6192571
5174104,6263889
5174115,1992884
5174115,6263888
5174250,1987223
5174250,2382880
5174250,5822968
5174250,6297758
5174254,1987227
5174254,2382879
5174265,1987238
5174265,2338901
5174266,1987239
5174266,2338898
5174267,1987240
5174267,2338899
5174277,1987250
5174277,2338897
5174278,1987251
5174278,2338900
5174299,1990480
5174299,1990487
5174707,1992028
5174707,2339465
5174707,2339483
5174707,2376424
5174707,5943452
5174707,5973338
5174707,6206394
5174707,6206486
5174707,6263745
5174729,1992033
5174729,2339305
5174734,1992038
5174734,2388402
5174736,1992040
5174736,1992812
5174750,1982557
5174750,1982558
5174891,1990743
5174891,1991511
5174893,1990745
5174893,2019303
5174894,1991505
5174894,1991521
5174994,1986753
5174994,1993650
5175042,1985223
5175042,1986007
5175073,1985254
5175073,2152006
5175120,1982249
5175120,1991740
5175122,1981531
5175122,1982251
5175123,1982252
5175123,1991734
5175124,1982253
5175124,1990960
5175127,1982256
5175127,1991724
5175129,1981536
5175129,1982258
5175130,1981547
5175130,1982259
5175132,1981537
5175132,1982261
5175132,6206716
5175132,6226408
5175318,1983170
5175348,5823208
5175348,5992345
5175348,10938823
5175370,2020207
5175370,2093015
5175387,1981702
5175387,2376423
5175387,11138967
5175387,11142523
5175389,1981704
5175389,2376421
5175389,6189773
5175389,6191669
5175389,11138965
5175389,11143394
5175397,1981712
5175397,6192080
5175408,1991983
5175408,2022662
5175409,1991984
5175409,2022663
5175417,1991982
5175417,2022667
5175441,1992761
5175441,2094136
5175447,1992766
5175447,2094145
5175488,2378293
5175537,1992820
5175537,6206907
5175541,1992824
5175541,2085947
5175556,1992839
5175556,6188793
5175556,6191654
5175564,1992846
5175564,2330796
5175564,6188798
5175564,12269739
5175660,1986351
5175660,1986352
5175715,1967521
5175715,1967533
5175717,1967523
5175717,1967531
5175719,1967525
5175719,1967532
5175920,1985260
5175920,2149554
5175924,1985264
5175924,2152442
5175925,1985265
5175925,2152443
5175929,1985974
5175929,2152450
5175930,1985975
5175930,2152452
5175932,1985977
5175932,2152454
5175940,1985985
5175940,2152451
5175941,1985986
5175941,2152447
5175942,1985987
5175942,2152448
5175952,1985997
5175952,6192667
5175968,1982262
5175968,1991726
5175969,1981544
5175969,1982263
5175971,1982265
5175971,1990964
5175976,1982270
5175976,1991731
5175978,1981532
5175978,1982272
5175979,1981528
5175979,1982273
5175981,1982275
5175981,1990962
5175983,1982277
5175983,1991727
5175985,1981545
5175985,1982279
5175987,1982986
5175987,1991735
5175988,1981541
5175988,1982987
5175989,1981527
5175989,1982988
5175992,1982991
5175992,1991736
5175995,1981546
5175995,1982994
5175996,1982995
5175996,1991730
5175997,1982996
5175997,1990961
5175999,1981539
5175999,1982998
5176002,1982616
5176002,2052451
5176003,1982612
5176003,2052452
5176004,1981894
5176004,2052453
5176006,1981890
5176006,2052455
5176012,1982618
5176012,2052461
5176244,1981736
5176244,1982445
5176244,2388515
5176244,2388570
5176258,1982456
5176258,2388513
5176332,2022671
5176332,2022675
5176338,1992778
5176338,6191077
5176339,1992779
5176339,6191076
5176354,1993625
5176354,2376399
5176380,1982572
5176380,1993651
5176395,1981797
5176395,1993666
5176594,2017667
5176594,2017668
5176631,1986693
5176631,1992342
5176631,2427260
5176727,1990764
5176727,2726976
5176730,1990767
5176730,5991532
5176814,1986791
5176814,2339474
5176864,1983034
5176864,1983757
5176865,1983035
5176865,1983040
5176865,1983748
5176865,1983758
5176865,2382159
5176878,1983753
5176878,2382158
5176896,1983771
5176896,6190670
5176898,1983773
5176898,6189461
5176901,1983776
5176901,6190669
5176911,1981570
5176911,1982354
5176912,1981571
5176912,1982356
5176948,1982305
5176948,5942350
5176948,6190771
5176948,6190817
5176948,6297790
5176960,1990972
5176960,2339484
5176961,1990973
5176961,2339485
5176962,1990974
5176962,2339486
5176966,1988738
5176966,1990978
5176969,1988739
5176969,1990981
5176993,1990985
5176993,5943002
5176994,1990986
5176994,5943003
5176995,1990987
5176995,5943004
5177129,1982480
5177129,2388498
5177222,1993588
5177222,2108159
5177225,1984100
5177225,2093012
5177259,2052553
5177259,2052556
5177309,2017828
5177309,2331276
5177321,2089137
5177321,2094160
5177321,2338450
5177364,2018639
5177364,2090450
5177710,1987631
5177710,6193740
5177718,1983780
5177718,6190671
5177719,1983781
5177719,6189462
5177729,1983791
5177729,1993682
5177749,1984510
5177749,1987231
5177749,1987234
5177749,1987237
5177749,1987241
5177749,2338902
5177749,5970898
5177749,6189213
5177836,1985490
5177836,1991011
5177836,2339454
5177836,2390278
5177986,1983232
5177986,6189523
5177986,6190635
5177986,6191684
5177989,1983235
5177989,6263728
5177995,1983241
5177995,6189301
5177998,1983244
5177998,6263725
5178002,1983248
5178002,6191662
5178013,1983965
5178013,2382874
5178013,6189672
5178013,6191664
5178013,6206393
5178013,6228298
5178022,1983974
5178022,2382875
5178058,1984784
5178058,1993614
5178058,5945252
5178058,6190848
5178060,2950169
5178060,6505431
5178126,2144925
5178126,2144926
5178179,1991272
5178179,2337837
5178227,1993679
5178227,6190061
5178430,1985672
5178430,1991586
5178433,1985675
5178433,1991589
5178433,2379132
5178433,2389647
5178434,1985677
5178434,1991590
5178434,2379133
5178434,2389648
5178446,1985669
5178446,1991602
5178446,2379131
5178446,2389646
5178448,1985674
5178448,1991604
5178448,2379137
5178448,2389652
5178449,1985676
5178449,1991605
5178449,2379134
5178449,2389649
5178450,1985670
5178450,1991606
5178450,2379135
5178450,2389650
5178539,1987653
5178539,6192793
5178542,1988415
5178542,6192792
5178544,1988417
5178544,6207087
5178572,1988445
5178572,2379160
5178573,1988446
5178573,2379161
5178574,1988447
5178574,2379158
5178575,1988448
5178575,2379154
5178584,1984536
5178584,1984552
5178590,1984542
5178590,5823252
5178590,5971967
5178590,5972719
5178591,1984543
5178591,5971968
5178594,1984546
5178594,1984550
5178597,1984549
5178597,1984551
5178692,1991805
5178692,5944041
5178863,1983995
5178863,1989665
5178925,1981773
5178925,6193555
5178926,1981774
5178926,1992821
5178926,6193023
5178926,6206908
5178926,6265800
5178926,6302233
5178927,1981775
5178927,6206517
5178928,1981776
5178928,6193022
5178929,1981777
5178929,6206518
5178946,1981781
5178946,2376428
5178976,1992065
5178976,2332200
5178976,2332203
5178976,2376397
5178976,2376642
5178976,2378563
5178976,2378583
5178976,2378587
5178976,2382570
5178976,2388575
5178976,2388577
5178979,1992068
5178979,2331148
5179020,2107165
5179020,5970876
5179115,1982623
5179115,2332713
5179117,1984894
5179117,5943110
5179337,1990007
5179337,1990010
5179389,1988449
5179389,2379149
5179390,1988450
5179390,2379146
5179392,1988452
5179392,2379142
5179422,1989242
5179422,6192794
5179486,1985304
5179486,2382560
5179486,2390441
5179486,2390444
5179489,1985307
5179489,2390440
5179489,6189224
5179489,6191001
5179489,6191340
5179495,1985313
5179495,6189221
5179539,1983820
5179539,6191594
5179544,1983825
5179544,2331663
5179550,1992608
5179550,2338912
5179550,2339464
5179550,6208525
5179551,1992609
5179551,6208526
5179552,1992610
5179552,6193209
5179559,1992617
5179559,1992625
5179565,1992623
5179565,2332204
5179568,1992626
5179568,1992627
5179568,2331149
5179568,2332201
5179568,2332207
5179568,2333828
5179568,2376643
5179568,2376682
5179568,2378269
5179568,2378272
5179568,2388578
5179637,2018589
5179637,2022618
5179683,1987008
5179683,2017754
5179687,1987012
5179687,1987020
5179765,1985483
5179765,6193392
5179765,6206011
5179765,6206124
5179765,6265406
5179766,1985484
5179766,1992886
5179766,6193391
5179766,6206009
5179766,6206123
5179766,6265404
5179769,1985487
5179769,2339449
5179926,1983373
5179926,1984149
5179957,1985651
5179957,5943208
5179958,1985652
5179958,6206349
5179971,1985662
5179971,2152438
5179971,5943308
5179971,6192092
5179971,6265075
5179971,6265093
5179972,1985663
5179972,6190396
5180031,1988034
5180031,6264489
5180033,1988036
5180033,2339463
5180070,2018464
5180070,2023457
5180111,1982110
5180111,2075403
5180147,1982850
5180147,2108943
5180149,1982852
5180149,2108945
5180151,1982854
5180151,2108947
5180225,1990827
5180225,2434136
5180225,2565982
5180271,1989265
5180271,2379148
5180274,1993419
5180274,1993421
5180328,1985315
5180328,2390443
5180414,1984572
5180414,1986407
5180425,1984583
5180425,2332181
5180536,2022644
5180536,2390570
5180590,1987853
5180590,1987854
5180611,1985497
5180611,6192564
5180611,6205921
5180611,6206010
5180611,6265405
5180745,1984133
5180745,6188783
5180748,1984136
5180748,2335962
5180748,2376684
5180748,6191596
5180818,1986408
5180818,5943286
5180818,5943459
5180818,6189459
5180828,1988038
5180828,6190340
5180830,1988040
5180830,2338965
5180831,1988041
5180831,6189733
5180833,1988043
5180833,6190619
5180835,1988045
5180835,2338958
5180836,1988046
5180836,2338960
5180837,1988047
5180837,2338961
5180838,1988048
5180838,2338962
5180840,1988050
5180840,2338963
5180841,1988051
5180841,2338959
5180843,1988053
5180843,6189410
5180844,1988054
5180844,6189732
5180848,1988058
5180848,1988073
5180848,2332829
5180848,2333286
5180849,1988059
5180849,2332830
5180850,1988060
5180850,6189430
5180853,1988063
5180853,2333294
5180854,1988064
5180854,2333292
5180856,1988066
5180856,2333290
5180864,1988074
5180864,6189431
5180868,1988078
5180868,2333293
5180872,1990509
5180872,6191305
5181256,1984593
5181256,2376656
5181259,1984596
5181259,6188521
5181277,1984614
5181277,1984899
5181281,1984909
5181281,1985324
5181282,1985325
5181282,2376947
5181296,2149697
5181296,6189034
5181377,1991037
5181377,2076137
5181381,2022653
5181381,2087408
5181567,1984063
5181567,2378588
5181568,1984064
5181568,2378586
5181569,1984065
5181569,2378585
5181571,1984067
5181571,2378584
5181577,1986410
5181577,5943284
5181577,5943290
5181577,5943457
5181577,6190666
5181579,1986412
5181579,5943283
5181579,5943289
5181579,5943456
5181579,6189458
5181579,11143398
5181583,1986416
5181583,5943285
5181583,5943291
5181583,5943458
5181583,6190667
5181584,1986417
5181584,5943292
5181585,1986418
5181585,5943287
5181585,5943460
5181585,6190668
5181595,1986428
5181595,6189976
5181611,1986438
5181611,6192312
5181612,1986439
5181612,6190447
5181613,1986440
5181613,6189691
5181613,6190693
5181613,6192314
5181614,1986441
5181614,6189689
5181614,6190449
5181614,6192313
5181629,1986409
5181629,5943288
5181629,5943293
5181629,5943461
5181629,5945111
5181629,6189460
5181629,6191325
5181630,2378560
5181630,6191886
5181643,2379540
5181643,6191607
5181668,2379534
5181668,6191602
5181681,1991321
5181681,1991334
5181833,1971080
5181833,2018484
5182001,1990085
5182001,6263389
5182003,1990087
5182003,6263388
5182081,1986890
5182081,1987654
5182081,1987655
5182081,2376658
5182118,6188496
5182118,6191719
5182119,6188497
5182119,6190683
5182128,1985365
5182128,5823439
5182129,1985366
5182129,2382572
5182171,1992629
5182171,6189509
5182172,1992630
5182172,1992634
5182172,6191003
5182172,6191004
5182172,6206685
5182173,1992631
5182173,6188959
5182173,6191002
5182173,6192803
5182179,1992637
5182179,6188960
5182179,6189510
5182179,6193013
5182182,1992640
5182182,6191005
5182182,6206686
5182183,1992641
5182183,6188961
5182183,6189511
5182183,6193014
5182186,1992644
5182186,6191007
5182187,1993400
5182187,6189513
5182187,6193015
5182189,1993402
5182189,6188962
5182189,6191010
5182189,6193017
5182193,1993406
5182193,6191006
5182197,1993410
5182197,2347076
5182197,5942365
5182197,5943362
5182205,1993418
5182205,1993422
5182359,1987084
5182359,1987098
5182359,2332182
5182359,2332184
5182360,1987085
5182360,2332189
5182367,1987092
5182367,2332187
5182371,1987096
5182371,2332185
5182372,1987097
5182372,2332186
5182374,1987099
5182374,1987103
5182377,1987102
5182377,2332183
5182380,1987105
5182380,2332188
5182395,1984792
5182395,2152005
5182396,1984793
5182396,5787582
5182396,5980625
5182396,6191878
5182396,6192563
5182396,6206513
5182396,6206663
5182396,6297770
5182396,11139858
5182427,1984823
5182427,6191000
5182453,1988899
5182453,5979880
5182497,1992117
5182497,6192599
5182498,1992118
5182498,2378573
5182499,1992119
5182499,2378576
5182501,1992121
5182501,2378575
5182528,1992132
5182528,2329185
5182828,1993260
5182828,1993261
5182860,1981412
5182860,1993292
5182860,3265838
5182900,1990881
5182900,2338949
5182951,1987664
5182951,2390303
5182953,1987666
5182953,2376699
5182953,2378571
5182953,6195016
5182953,11139307
5182973,1987686
5182973,2376700
5182993,1986111
5182993,5942343
5182993,5971309
5182993,6265056
5183000,5980034
5183000,6190369
5183000,6191344
5183000,6192816
5183000,6206141
5183000,6265506
5183000,11143386
5183001,2334377
5183001,5943171
5183001,6188954
5183001,6188955
5183001,6206138
5183001,6207774
5183009,5971350
5183009,6192815
5183019,1984781
5183019,1986121
5183019,6190996
5183019,11139290
5183046,1992896
5183046,1993439
5183051,1993444
5183051,6298573
5183070,1981580
5183070,6190957
5183085,1981595
5183085,5823701
5183705,1981427
5183705,1981431
5183730,1981449
5183730,6207090
5183738,1981457
5183738,1982176
5183812,1987690
5183812,2378567
5183823,2052468
5183823,2339917
5183826,2052471
5183826,2052478
5183832,2052477
5183832,2339919
5183902,1986935
5183902,6189022
5183903,1986936
5183903,1993424
5183903,5970808
5183903,5971398
5183903,6190999
5183903,6191326
5183919,1981599
5183919,5823700
5183924,1981604
5183924,5788445
5183925,1981605
5183925,5788449
5183926,1981606
5183926,5788450
5183927,1981607
5183927,5788447
5183929,1981609
5183929,5788444
5183930,1981610
5183930,5788446
5183934,1981614
5183934,2339120
5183936,1981616
5183936,2339115
5183944,1981624
5183944,2339116
5183946,1981626
5183946,2339118
5183948,1981628
5183948,2339113
5183949,1982335
5183949,2339111
5183950,1982336
5183950,2339119
5183981,1991849
5183981,2089680
5184002,2023451
5184002,2074400
5184002,2075546
5184002,2086994
5184002,2089759
5184002,2093654
5184002,2094947
5184002,2106925
5184002,2726891
5184289,1992917
5184289,1992918
5184289,1992919
5184289,1992920
5184352,2074367
5184352,2074878
5184472,1985882
5184472,1985883
5184486,1985906
5184486,2021728
5184496,1985905
5184496,2106837
5184589,1982186
5184589,6207306
5184591,1982188
5184591,6207091
5184596,1982193
5184596,1988424
5184618,1981700
5184618,1982215
5184629,1982221
5184629,2339473
5184630,1982222
5184630,2339475
5184632,1982224
5184632,1991336
5184632,1991337
5184632,1991338
5184765,1982652
5184765,1983393
5184765,1984135
5184765,1987731
5184789,1987755
5184789,1992893
5184791,1987757
5184791,1992872
5184814,1982353
5184814,2390288
5184871,1992674
5184871,2023467
5184895,1992693
5184895,2093802
5184895,2093879
5184895,2093880
5184895,2094891
5184952,1991897
5184952,1991911
5184953,1991898
5184953,1991913
5184954,1991899
5184954,1991915
5184955,1991900
5184955,1991916
5184958,1991903
5184958,1991914
5184959,1991904
5184959,1991912
5185061,1987126
5185061,6262675
5185062,1987127
5185062,6262677
5185063,1987128
5185063,6262678
5185064,1987129
5185064,6262679
5185066,1987131
5185066,1987133
5185070,1987135
5185070,6262676
5185111,1992958
5185111,1992959
5185111,1992960
5185111,1992961
5185111,1992962
5185111,1992963
5185240,1985744
5185240,2093532
5185474,1982938
5185474,2376666
5185475,1982939
5185475,2376667
5185481,1982945
5185481,6264092
5185508,1982972
5185508,1987614
5185620,1989332
5185620,6189738
5185620,6192557
5185620,6302116
5185620,6302117
5185624,1987760
5185624,6298855
5185626,1988522
5185626,2387945
5185626,5980692
5185626,6207724
5185627,1988523
5185627,2387946
5185630,1988526
5185630,2387944
5185659,1988542
5185659,1988543
5185659,1988544
5185659,1988545
5185659,1988570
5185659,1988571
5185659,5979333
5185659,5979334
5185659,5979335
5185659,5979336
5185659,5979337
5185696,1983104
5185696,2093670
5185783,1991905
5185783,1991921
5185785,1991907
5185785,1991908
5185787,1991909
5185787,1991917
5185925,1987160
5185925,6129095
5185931,1987925
5185931,2384350
5186058,1986482
5186058,2092261
5186058,2092759
5186058,2347907
5186166,1991181
5186166,1991184
5186197,2019287
5186197,3210623
5186234,1982067
5186234,1989898
5186381,1983721
5186381,6192562
5186382,1983722
5186382,1991341
5186383,1983723
5186383,1991342
5186384,1983724
5186384,1992102
5186387,1983727
5186387,1991323
5186394,1983734
5186394,2379143
5186395,1983735
5186395,2379145
5186397,1983737
5186397,2379150
5186398,1983738
5186398,2379151
5186415,1993312
5186415,2338686
5186430,1992153
5186430,1993325
5186430,6190687
5186430,6265101
5186469,1984612
5186469,1990102
5186471,1984608
5186471,1990104
5186472,1985321
5186472,1990105
5186473,1984601
5186473,1990106
5186528,1981209
5186528,1988574
5186529,1988575
5186529,6193242
5186530,1981231
5186530,1989337
5186531,1981211
5186531,1989338
5186538,1981207
5186538,1989345
5186540,1981243
5186540,1989347
5186542,1981204
5186542,1989349
5186545,1981244
5186545,1989352
5186551,1981230
5186551,1989358
5186552,1981232
5186552,1989359
5186554,1981234
5186554,1989361
5186666,2043535
5186666,2043543
5186758,1991138
5186758,6103031
5186835,1988762
5186835,2087343
5186841,1986488
5186841,2334506
5187376,2022739
5187376,2093156
5187378,2022741
5187378,2092273
5187451,1991430
5187451,2090276
5188372,1981206
5188372,6193419
5188420,1992246
5188420,2088487
5188421,1992247
5188421,2088488
5188422,1992248
5188422,2088486
5188424,1992250
5188424,2726969
5188427,1992253
5188427,2073636
5188437,1992261
5188437,2106865
5188912,1993059
5188912,2348730
5189929,1982046
5189929,1982052
5190431,1982795
5190431,5981452
5190432,1982796
5190432,5981453
5190736,1961900
5190736,2011077
5190871,1984267
5190871,6189242
5190878,1984274
5190878,6190653
5190895,1984995
5190895,6190655
5190896,1984996
5190896,6189238
5190936,1983550
5190936,1983557
5190944,1983558
5190944,1983562
5190944,1983565
5190944,1983567
5191401,1985045
5191401,6189241
5191402,1985046
5191402,6189240
5191403,1985753
5191403,6190654
5191890,1985785
5191890,6188535
5192358,1986524
5192358,6188536
5192424,2022782
5192424,2347717
5192795,1987326
5192795,2339787
5192893,1986618
5192893,1987381
5193277,1988182
5193277,1988184
5193325,2052648
5193325,2052651
5193327,2052650
5193327,2052653
5193335,2023606
5193335,2107542
5193673,1988186
5193673,1988193
5193675,1988188
5193675,1988192
5193751,1988222
5193751,6115050
5193770,1988241
5193770,2335822
5193771,1988242
5193771,2335823
5194159,2074369
5194159,2376812
5194159,2382545
5194159,2384397
5194168,2339471
5194168,2379519
5194537,1973293
5194537,2019993
5194537,2021652
5194537,2021657
5194537,2021664
5194542,1973292
5194542,2021655
5194542,2021658
5194542,2022414
5194684,1969981
5194684,1972534
5194684,1978726
5194684,1978731
5194684,1989696
5194684,1989703
5194684,1990481
5194684,1990489
5194684,2339297
5194685,1972535
5194685,1989674
5194685,1989678
5194685,1989714
5194689,1972539
5194689,11136542
5194695,1972545
5194695,2339296
5194697,1972547
5194697,1978723
5194698,1972548
5194698,1989702
5194699,1972549
5194699,11136543
5194700,1972550
5194700,11136541
5194701,1972551
5194701,1978729
5194703,1972553
5194703,1974465
5194703,1974474
5194703,1983755
5194709,1972559
5194709,6191086
5194727,1973402
5194727,6189989
5194742,1967304
5194742,1971829
5194742,1979654
5194742,2338714
5194743,1967305
5194743,2338716
5194744,1967306
5194744,2338718
5194745,1967307
5194745,1979658
5194745,1979668
5194745,5943398
5194746,1967308
5194746,1979659
5194746,1979669
5194746,5823684
5194746,5943399
5194748,1967310
5194748,1979656
5194748,1979670
5194757,1967319
5194757,2338719
5194758,1967320
5194758,2338717
5194759,1967321
5194759,1971826
5194759,1979660
5194759,2338550
5194760,1967322
5194760,1971834
5194760,1979655
5194760,2338715
5194761,1967323
5194761,1971828
5194761,1978828
5194761,2338713
5194762,1967324
5194762,1979663
5194768,1967330
5194768,1991274
5194768,2107169
5194768,2339904
5194768,2383548
5194768,5942263
5194768,6302280
5194769,1967331
5194769,1991270
5194769,2107166
5194769,2337179
5194769,2383549
5194769,6302281
5194771,1967333
5194771,2382579
5194773,1967335
5194773,1992026
5194773,2107173
5194773,2332826
5194773,2382547
5194773,5943073
5194773,6193557
5194773,6265020
5194773,6266003
5194774,1967336
5194774,2107172
5194775,1967337
5194775,1992029
5194775,2107176
5194775,2332827
5194775,2382548
5194775,5943074
5194775,6206705
5194775,6265021
5194775,6266004
5194811,1973513
5194811,1981485
5194828,2376408
5194828,5823166
5194832,2376412
5194832,5823167
5194874,1970830
5194874,1970840
5194874,1970841
5194874,1970844
5194874,1970848
5194883,1970832
5194883,1970835
5194883,1970842
5194883,1970849
5194884,1970843
5194884,1970847
5194893,1970834
5194893,1970845
5194914,1977923
5194914,6189799
5194961,1974453
5194961,5788970
5194970,1974456
5194970,1983747
5194970,2382164
5194970,2382166
5194970,6188775
5194972,1974458
5194972,1974469
5194981,1974467
5194981,2382163
5194985,1974471
5194985,1983752
5195003,1975311
5195003,1989579
5195189,1969214
5195189,2023348
5195193,2023352
5195193,2023354
5195194,1969216
5195194,2023353
5195247,1970102
5195247,2023358
5195248,1970103
5195248,2023359
5195248,2089770
5195248,2094177
5195248,2094196
5195248,2385145
5195256,1970111
5195256,2023362
5195258,1970114
5195258,2023363
5195258,2075035
5195262,1970100
5195262,1970130
5195275,1970113
5195275,2024145
5195275,2074002
5195275,2089750
5195540,1973645
5195540,2087743
5195893,1987488
5195893,2017633
5196036,1979986
5196036,1979996
5196163,2018258
5196163,2018260
5196526,1968282
5196526,1973406
5196526,1973407
5196526,1973408
5196526,1973418
5196531,1973411
5196531,1973431
5196533,1968280
5196533,1973413
5196536,1968290
5196536,1973416
5196537,1968291
5196537,1973417
5196540,1968284
5196540,1973420
5196540,1973426
5196540,5945282
5196570,1968204
5196570,1968208
5196604,1973521
5196604,1986448
5196605,1973524
5196605,1986447
5196605,6191355
5196605,11143015
5196606,1973515
5196606,1983024
5196606,1986444
5196606,6191352
5196607,1973518
5196607,1983032
5196607,1986455
5196607,6190079
5196607,11143016
5196608,1973528
5196608,1983028
5196608,1986450
5196608,6191356
5196608,11143017
5196609,1973517
5196609,1983026
5196609,1986443
5196609,6190080
5196609,11143018
5196610,1973525
5196610,1983033
5196610,1986451
5196610,6191570
5196610,11143020
5196611,1973519
5196611,1983027
5196611,1986453
5196611,6190081
5196611,11143021
5196612,1973522
5196612,1986449
5196612,6190414
5196612,11143022
5196613,1973523
5196613,1986442
5196613,6190415
5196613,6195003
5196613,11143023
5196614,1973527
5196614,1986454
5196614,6190416
5196614,11143024
5196615,1973520
5196615,1986445
5196615,6190078
5196615,11143025
5196617,1971704
5196617,1985685
5196620,1978746
5196620,1982477
5196630,1968273
5196630,1992461
5196636,1969115
5196636,1992482
5196642,1974344
5196642,2378554
5196797,1982332
5196797,6191620
5197024,1980087
5197024,1980088
5197384,1970858
5197384,1973436
5197385,1970863
5197385,1973437
5197386,1971690
5197386,1973438
5197386,1973441
5197386,1973443
5197386,1974284
5197387,1970859
5197387,1973439
5197388,1970857
5197388,1973440
5197390,1970860
5197390,1973442
5197392,1970851
5197392,1973444
5197393,1970862
5197393,1973445
5197394,1973446
5197394,1984560
5197395,1973447
5197395,1984553
5197398,1974270
5197398,1984556
5197399,1974271
5197399,1985270
5197400,1974272
5197400,1985276
5197401,1974273
5197401,1984554
5197406,1974277
5197406,1985271
5197407,1974278
5197407,1985274
5197408,1974279
5197408,1984555
5197410,1974281
5197410,1985267
5197412,1970856
5197412,1974283
5197415,1974286
5197415,1985272
5197418,1974289
5197418,1984559
5197420,1974291
5197420,1985275
5197421,1970855
5197421,1974292
5197422,1970854
5197422,1974293
5197424,1969055
5197424,2332160
5197425,1969056
5197425,2379162
5197486,1972602
5197486,1981603
5197486,5971296
5197486,5979956
5197486,5980634
5197486,6193569
5197486,6263595
5197490,1977846
5197490,1982469
5197490,1983242
5197490,6205978
5197494,1977851
5197494,1983245
5197495,1977844
5197495,1983246
5197496,1977845
5197496,1983231
5197518,1979610
5197518,1983768
5197574,1978753
5197574,6265671
5197620,1979698
5197620,1982219
5197631,1982327
5197631,1982460
5197631,1983996
5197631,1986910
5197631,2152303
5197632,1980535
5197632,1982461
5197632,1983049
5197632,1983997
5197632,1986914
5197632,2152304
5197633,1982463
5197633,1983045
5197633,1983993
5197633,1986913
5197633,2152301
5197634,1982326
5197634,1982464
5197634,1983822
5197634,1983994
5197634,1986916
5197634,2152302
5197634,2333303
5197692,1976211
5197692,1983017
5197692,1985372
5197692,2389638
5197692,5980657
5197692,5980695
5197692,6191083
5197692,6208524
5197692,6262664
5198037,1977559
5198037,2337339
5198265,1974295
5198265,1992877
5198266,1974296
5198266,1992880
5198269,1974298
5198269,1992879
5198272,1974301
5198272,1992868
5198291,1967423
5198291,1967446
5198291,1974320
5198291,1975246
5198292,1967429
5198292,1967453
5198292,1974321
5198292,1975249
5198306,1975151
5198306,6191303
5198347,1973540
5198347,6190063
5198347,6190365
5198347,6191597
5198360,1969143
5198360,1969955
5198360,1983055
5198360,6188768
5198360,6188831
5198360,6190356
5198360,6192783
5198360,6193207
5198361,1969956
5198361,1970018
5198361,1983056
5198361,2376659
5198361,5970835
5198361,5980008
5198361,6190357
5198361,6190985
5198361,6191312
5198361,6193208
5198361,6206537
5198362,1969137
5198362,1969958
5198362,1983057
5198362,6188769
5198362,6188832
